PlayerID,nameFirst,nameLast,FullName,DebutYear,FinalYear,Years,W,L,WPct,ERA,G,GS,GF,CG,SHO,SV,IPOuts,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BFP,WHIP,H9,HR9,BB9,SO9,SOW,SH,SF,GIDP,GG,InductionYear,votedBy
hamiljo02,Joey,Hamilton,Joey Hamilton,1994,2003,10,74,73,0.503401361,4.444057672,242,209,13,7,4,1,4022,1340.66667,1408,721,662,130,493,26,894,61,2,47,5813,1.417951265,9.4520139,0.872700147,3.309547481,6.00149178,1.813387424,13,12,0,0,0,
hamilst01,Steve,Hamilton,Steve Hamilton,1961,1972,12,40,31,0.563380282,3.054298643,421,17,181,3,1,42,1989,663,556,244,225,51,214,42,531,12,2,14,2726,1.161387632,7.547511312,0.692307692,2.904977376,7.208144796,2.481308411,0,0,0,0,0,
hammaat01,Atlee,Hammaker,Atlee Hammaker,1981,1995,12,59,67,0.468253968,3.662855366,249,152,29,18,6,5,3236,1078.66667,1051,493,439,94,287,54,615,13,26,28,4509,1.240420268,8.769159429,0.784301604,2.394622984,5.131334966,2.142857143,0,0,0,0,0,
hammeja01,Jason,Hammel,Jason Hammel,2006,2015,10,69,77,0.47260274,4.49214269,276,218,27,2,1,4,4009,1336.33333,1394,710,667,163,427,24,1047,50,5,58,5747,1.362683964,9.388376177,1.097779998,2.875779503,7.051384403,2.451990632,48,45,11,0,0,
hammoch01,Chris,Hammond,Chris Hammond,1990,2006,14,66,62,0.515625,4.14090773,441,136,67,5,3,3,3371,1123.66667,1163,572,517,105,387,32,712,31,9,31,4821,1.379412633,9.31504002,0.840996734,3.099673678,5.702758808,1.839793282,15,10,0,0,0,
hamptmi01,Mike,Hampton,Mike Hampton,1993,2010,16,148,115,0.562737643,4.062894936,419,355,12,21,9,1,6805,2268.33333,2370,1157,1024,200,901,49,1387,49,13,75,9824,1.442027923,9.403379882,0.793534167,3.574871423,5.50315945,1.539400666,57,37,0,1,0,
handsbi01,Bill,Hands,Bill Hands,1965,1975,11,111,110,0.502262443,3.353664787,374,260,69,72,17,14,5853,1951,1895,834,727,167,492,55,1128,36,5,46,8116,1.223475141,8.741670938,0.770374167,2.269605331,5.203485392,2.292682927,0,0,0,0,0,
haneych01,Chris,Haney,Chris Haney,1991,2002,11,38,52,0.422222222,5.074777667,196,125,18,8,4,1,2474,824.66667,924,510,465,94,286,10,442,31,3,37,3631,1.467259493,10.08407433,1.025869034,3.121261103,4.823767159,1.545454545,0,4,0,0,0,
hannaji01,Jim,Hannan,Jim Hannan,1962,1971,10,41,48,0.460674157,3.875912409,276,101,63,9,4,7,2466,822,807,403,354,79,406,29,438,14,7,41,3581,1.4756691,8.835766423,0.864963504,4.445255474,4.795620438,1.078817734,0,0,0,0,0,
hansoer01,Erik,Hanson,Erik Hanson,1988,1998,11,89,84,0.514450867,4.148949859,245,238,5,26,5,0,4666,1555.33333,1604,776,717,139,504,23,1175,29,6,71,6630,1.35533648,9.281611679,0.804329192,2.916416637,6.799185613,2.331349206,0,0,0,0,0,
haranaa01,Aaron,Harang,Aaron Harang,2002,2015,14,128,143,0.472324723,4.259689922,387,381,2,15,8,0,6966,2322,2445,1177,1099,298,712,54,1842,63,3,76,9975,1.35960379,9.476744186,1.15503876,2.759689922,7.139534884,2.587078652,112,67,15,0,0,
hardeme01,Mel,Harder,Mel Harder,1928,1947,20,223,186,0.545232274,3.800856118,582,433,95,181,25,23,10279,3426.33333,3706,1714,1447,161,1118,0,1160,59,2,33,14862,1.40791906,9.734604543,0.422901061,2.936666994,3.04698901,1.037567084,0,0,0,0,0,
harenda01,Dan,Haren,Dan Haren,2003,2015,13,153,131,0.538732394,3.752996275,391,380,4,16,6,1,7259,2419.66667,2357,1105,1009,305,500,39,2013,67,5,98,10022,1.180741147,8.766910031,1.13445378,1.859760295,7.487394948,4.026,78,63,5,0,0,
hargast01,Steve,Hargan,Steve Hargan,1965,1977,12,87,107,0.448453608,3.920955882,354,215,42,56,17,4,4896,1632,1593,810,711,125,614,58,891,36,2,80,6984,1.352328431,8.784926471,0.689338235,3.386029412,4.913602941,1.451140065,0,0,0,0,0,
harnipe01,Pete,Harnisch,Pete Harnisch,1988,2001,14,111,103,0.518691589,3.886676876,321,318,1,24,11,0,5877,1959,1822,926,846,223,716,35,1368,49,12,50,8332,1.295558959,8.370597243,1.024502297,3.289433384,6.284839204,1.910614525,1,7,0,0,0,
harpeha01,Harry,Harper,Harry Harper,1913,1923,10,57,76,0.428571429,2.866242038,219,171,28,66,12,5,3768,1256,1100,531,400,26,582,0,623,40,4,64,5207,1.339171975,7.882165605,0.186305732,4.170382166,4.464171975,1.070446735,0,0,0,0,0,
harrigr01,Greg,Harris,Greg Harris,1981,1995,15,74,90,0.451219512,3.687116564,703,98,266,4,0,54,4401,1467,1329,689,601,129,652,86,1141,54,13,72,6293,1.350374915,8.153374233,0.791411043,4,7,1.75,0,0,0,0,0,
hasslan01,Andy,Hassler,Andy Hassler,1971,1985,14,44,71,0.382608696,3.829673602,387,112,126,26,5,29,3370,1123.33333,1125,562,478,67,520,49,630,32,7,58,4896,1.464391696,9.013353142,0.536795254,4.166172119,5.04747776,1.211538462,0,0,0,0,0,
hawkian01,Andy,Hawkins,Andy Hawkins,1982,1991,10,84,91,0.48,4.221818191,280,249,17,27,10,0,4675,1558.33333,1574,815,731,152,612,39,706,39,21,23,6711,1.402780752,9.090481303,0.877860964,3.534545462,4.077433164,1.153594771,0,0,0,0,0,
hawkila01,LaTroy,Hawkins,LaTroy Hawkins,1995,2015,21,75,94,0.443786982,4.305770114,1042,98,373,2,0,127,4402,1467.33333,1607,763,702,163,456,35,983,21,7,70,6323,1.405951843,9.856656088,0.999772833,2.796910502,6.029304875,2.155701754,35,29,6,0,0,
hawlepi01,Pink,Hawley,Pink Hawley,1892,1901,10,167,179,0.48265896,3.961274614,393,344,43,297,11,3,9038,3012.66667,3334,1927,1326,62,974,0,868,98,5,83,0,1.429962379,9.95994688,0.185217968,2.909714535,2.593051557,0.891170431,0,0,0,0,0,
hayneji01,Jimmy,Haynes,Jimmy Haynes,1995,2004,10,63,89,0.414473684,5.374514144,227,203,11,2,1,1,3602,1200.66667,1358,778,717,148,601,41,762,30,3,51,5417,1.631593555,10.17934478,1.109383673,4.504997211,5.711826747,1.267886855,40,21,0,0,0,
haynejo01,Joe,Haynes,Joe Haynes,1939,1952,14,76,82,0.481012658,4.007590133,379,147,159,53,5,21,4743,1581,1672,823,704,95,620,0,475,26,4,35,6890,1.44971537,9.518026565,0.540796964,3.529411765,2.70398482,0.766129032,0,0,0,0,0,
hearnji01,Jim,Hearn,Jim Hearn,1947,1959,13,109,89,0.550505051,3.808843663,396,229,73,63,10,8,5111,1703.66667,1661,847,721,157,655,22,669,25,1,34,7294,1.359420854,8.774603779,0.829387594,3.46018391,3.53414204,1.021374046,0,0,0,0,0,
heatone01,Neal,Heaton,Neal Heaton,1982,1993,12,80,96,0.454545455,4.371599204,382,202,62,22,6,10,4521,1507,1589,804,732,163,524,51,699,32,21,30,6481,1.402123424,9.489714665,0.9734572,3.129396151,4.174518912,1.333969466,0,0,0,0,0,
heimafr01,Fred,Heimach,Fred Heimach,1920,1933,13,62,69,0.473282443,4.462752187,296,127,104,56,5,7,3866,1288.66667,1510,755,639,64,360,0,334,27,4,14,5674,1.451112257,10.54578373,0.446973615,2.514226584,2.332643553,0.927777778,0,0,0,0,0,
heintke01,Ken,Heintzelman,Ken Heintzelman,1937,1952,13,77,98,0.44,3.931631512,319,183,72,66,18,10,4505,1501.66667,1540,746,656,100,630,0,564,14,4,33,6497,1.44506104,9.229744708,0.599334072,3.775804653,3.380244166,0.895238095,0,0,0,0,0,
helliri01,Rick,Helling,Rick Helling,1994,2006,12,93,81,0.534482759,4.675911781,301,234,22,10,4,0,4579,1526.33333,1540,842,793,247,562,24,1058,48,4,48,6564,1.377156587,9.0805853,1.456431538,3.313823986,6.238480031,1.882562278,22,30,0,0,0,
hendrcl01,Claude,Hendrix,Claude Hendrix,1911,1920,10,144,116,0.553846154,2.64914254,360,257,82,184,27,17,7114,2371.33333,2123,910,698,41,697,0,1092,49,1,70,9651,1.189204387,8.05749228,0.155608659,2.645347206,4.144503801,1.566714491,0,0,0,0,0,
hendrma01,Mark,Hendrickson,Mark Hendrickson,2002,2011,10,58,74,0.439393939,5.027373824,328,166,28,5,2,1,3507,1169,1361,723,653,145,345,32,666,26,5,31,5132,1.45936698,10.47818648,1.116338751,2.656116339,5.127459367,1.930434783,47,44,0,0,0,
henketo01,Tom,Henke,Tom Henke,1982,1995,14,41,42,0.493975904,2.666948068,642,0,548,0,0,311,2369,789.66667,607,252,234,64,255,29,861,9,3,30,3194,1.091599827,6.918108878,0.729421694,2.906289561,9.813001225,3.376470588,0,0,0,0,0,
hennemi01,Mike,Henneman,Mike Henneman,1987,1996,10,57,42,0.575757576,3.206096437,561,0,432,0,0,193,2198,732.66667,686,301,261,47,271,82,533,19,2,48,3112,1.306187437,8.426751554,0.577343036,3.328935381,6.547315712,1.966789668,0,0,0,0,0,
henrybi01,Bill,Henry,Bill Henry,1952,1969,16,46,50,0.479166667,3.26286966,527,44,252,12,2,90,2739,913,842,386,331,89,296,43,621,25,3,25,3833,1.246440307,8.300109529,0.877327492,2.917853231,6.121577218,2.097972973,0,0,0,0,0,
henrydo01,Doug,Henry,Doug Henry,1991,2001,11,34,42,0.447368421,4.191286909,582,0,290,0,0,82,1997,665.66667,611,346,310,83,341,42,541,17,2,41,2911,1.430145211,8.260891296,1.122183269,4.6104156,7.314471671,1.586510264,10,5,0,0,0,
henrydw01,Dwayne,Henry,Dwayne Henry,1984,1995,11,14,15,0.482758621,4.652390392,256,1,99,0,0,14,1004,334.66667,298,184,173,26,216,22,275,9,3,41,1500,1.535856558,8.013944143,0.69920318,5.808764882,7.395418253,1.273148148,0,0,0,0,0,
hentgpa01,Pat,Hentgen,Pat Hentgen,1991,2004,14,131,112,0.53909465,4.319306142,344,306,15,34,10,1,6226,2075.33333,2111,1076,996,269,775,29,1290,49,10,66,8925,1.390619983,9.154673963,1.166559591,3.360905884,5.594282052,1.664516129,18,20,0,0,0,
herbera01,Ray,Herbert,Ray Herbert,1950,1966,14,104,107,0.492890995,4.013642814,407,236,74,68,13,15,5644,1881.33333,2000,927,839,167,571,40,864,24,2,38,8010,1.366583985,9.567682512,0.79890149,2.731573357,4.133238845,1.513134851,0,0,0,0,0,
heredfe01,Felix,Heredia,Felix Heredia,1996,2005,10,28,19,0.595744681,4.41818185,511,2,128,0,0,6,1375,458.33333,448,253,225,45,232,22,351,18,1,31,2046,1.483636374,8.797090973,0.88363637,4.555636397,6.892363686,1.512931034,13,10,0,0,0,
heredgi01,Gil,Heredia,Gil Heredia,1991,2001,10,57,51,0.527777778,4.462264151,267,128,45,4,0,4,2862,954,1079,523,473,115,221,23,547,28,2,15,4093,1.362683438,10.17924528,1.08490566,2.08490566,5.160377358,2.475113122,7,10,0,0,0,
hergema01,Matt,Herges,Matt Herges,1999,2009,11,43,35,0.551282051,3.907380608,567,4,198,0,0,34,2073,691,735,335,300,66,257,44,473,32,2,16,3023,1.435600579,9.573082489,0.859623734,3.347322721,6.160636758,1.840466926,38,27,0,0,0,
hermadu01,Dustin,Hermanson,Dustin Hermanson,1995,2006,12,73,78,0.483443709,4.208885425,357,180,107,4,2,56,3849,1283,1285,675,600,160,460,32,874,32,6,38,5489,1.360093531,9.014029618,1.122369447,3.226812159,6.130943102,1.9,29,21,0,0,0,
hernafe02,Felix,Hernandez,Felix Hernandez,2005,2015,11,143,101,0.586065574,3.114925598,334,334,0,25,11,0,6787,2262.33333,2019,870,783,184,630,16,2142,71,7,126,9251,1.170914986,8.031972901,0.731987624,2.506261975,8.521290715,3.4,42,50,12,0,0,
hernali01,Livan,Hernandez,Livan Hernandez,1996,2012,17,178,177,0.501408451,4.43650047,519,474,17,50,9,1,9567,3189,3525,1686,1572,362,1066,86,1976,78,13,41,13816,1.43963625,9.948259643,1.021636877,3.008466604,5.576669802,1.853658537,155,100,0,0,0,
hernaro01,Roberto,Hernandez,Roberto Hernandez,1991,2007,17,67,71,0.485507246,3.452706918,1010,3,667,0,0,326,3214,1071.33333,1002,475,411,96,462,53,945,35,1,50,4632,1.366521473,8.417548253,0.806471689,3.881145003,7.938705687,2.045454545,40,9,0,0,0,
hernawi01,Willie,Hernandez,Willie Hernandez,1977,1989,13,70,63,0.526315789,3.377153786,744,11,419,0,0,147,3134,1044.66667,952,431,392,97,349,79,788,25,10,37,4366,1.245373321,8.201659195,0.835673258,3.006700692,6.788768325,2.257879656,0,0,0,0,0,
hernaxa01,Xavier,Hernandez,Xavier Hernandez,1989,1998,10,40,35,0.533333333,3.903129657,463,7,169,0,0,35,2013,671,621,324,291,67,266,36,562,20,0,46,2879,1.321907601,8.329359165,0.898658718,3.56780924,7.538002981,2.112781955,0,0,0,0,0,
herriar01,Art,Herring,Art Herring,1929,1947,11,34,38,0.472222222,4.321547997,199,56,80,25,3,13,2093,697.66667,754,401,335,41,284,0,243,20,0,7,3097,1.487816524,9.726708028,0.528905874,3.66364069,3.134734815,0.855633803,0,0,0,0,0,
hershor01,Orel,Hershiser,Orel Hershiser,1983,2000,18,204,150,0.576271186,3.481737838,510,466,19,68,25,5,9391,3130.33333,2939,1366,1211,235,1007,108,2014,117,23,121,13150,1.260568631,8.449898848,0.675646897,2.89521883,5.790437659,2,0,3,0,1,0,
heskejo01,Joe,Hesketh,Joe Hesketh,1984,1994,11,60,47,0.560747664,3.780935862,339,114,79,4,2,21,2885,961.66667,947,469,404,85,378,48,726,9,16,47,4113,1.377816286,8.862738271,0.795493931,3.537608307,6.794454049,1.920634921,0,0,0,0,0,
hessot01,Otto,Hess,Otto Hess,1902,1915,10,70,90,0.4375,2.976727786,198,165,30,129,18,5,4254,1418,1355,663,469,25,448,0,580,83,5,38,3531,1.271509168,8.600141044,0.158674189,2.843441467,3.681241185,1.294642857,0,0,0,0,0,
hevinjo02,Joe,Heving,Joe Heving,1930,1945,13,76,48,0.612903226,3.899229769,430,40,232,17,3,63,3116,1038.66667,1136,559,450,64,380,0,429,24,3,14,4579,1.459563538,9.843388929,0.554557123,3.292682916,3.717265713,1.128947368,0,0,0,0,0,
higbeki01,Kirby,Higbe,Kirby Higbe,1937,1950,12,118,101,0.538812785,3.687894833,418,238,104,98,11,24,5857,1952.33333,1763,909,800,117,979,0,971,35,4,61,8472,1.404473282,8.127198238,0.539354619,4.513061302,4.476182354,0.991828396,0,0,0,0,0,
hildeor01,Oral,Hildebrand,Oral Hildebrand,1931,1940,10,83,78,0.51552795,4.353215274,258,182,51,80,9,13,4292,1430.66667,1490,781,692,99,623,0,527,22,1,21,6313,1.476933827,9.373252541,0.622786578,3.919151901,3.315237644,0.845906902,0,0,0,0,0,
hillca01,Carmen,Hill,Carmen Hill,1915,1930,10,49,33,0.597560976,3.442185515,147,85,34,47,5,8,2361,787,769,369,301,38,267,0,264,14,1,12,3335,1.31639136,8.794155019,0.434561626,3.053367217,3.01905972,0.988764045,0,0,0,0,0,
hillejo01,John,Hiller,John Hiller,1965,1980,15,87,76,0.533742331,2.833333333,545,43,363,13,6,125,3726,1242,1040,438,391,110,535,71,1036,12,1,39,5206,1.268115942,7.536231884,0.797101449,3.876811594,7.507246377,1.936448598,0,0,0,0,0,
hillke01,Ken,Hill,Ken Hill,1988,2001,14,117,109,0.517699115,4.064368981,332,315,4,19,8,0,5919,1973,1938,977,891,162,852,43,1181,47,13,78,8520,1.414090218,8.840344653,0.738976178,3.886467309,5.387227572,1.386150235,5,8,0,0,0,
hillri01,Rich,Hill,Rich Hill,2005,2015,11,26,23,0.530612245,4.536,201,74,13,3,2,0,1500,500,443,267,252,60,232,15,487,23,3,14,2156,1.35,7.974,1.08,4.176,8.766,2.099137931,21,13,1,0,0,
hitchst01,Sterling,Hitchcock,Sterling Hitchcock,1992,2004,13,74,76,0.493333333,4.795177587,281,200,27,10,2,3,3857,1285.66667,1374,738,685,181,471,25,997,42,11,61,5635,1.435053146,9.61835621,1.267046924,3.297122107,6.979258473,2.116772824,9,9,0,0,0,
hoeftbi01,Billy,Hoeft,Billy Hoeft,1952,1966,15,97,101,0.48989899,3.941356918,505,200,131,75,17,33,5542,1847.33333,1820,883,809,173,685,45,1140,33,1,34,7914,1.356008664,8.866835094,0.842836523,3.337242879,5.553951652,1.664233577,0,0,0,0,0,
hoernjo01,Joe,Hoerner,Joe Hoerner,1963,1977,14,39,34,0.534246575,2.991113726,493,0,268,0,0,99,1688,562.66667,519,213,187,50,181,59,412,18,6,19,2375,1.244075822,8.301540235,0.799763028,2.895142163,6.590047354,2.276243094,0,0,0,0,0,
hoffmtr01,Trevor,Hoffman,Trevor Hoffman,1993,2010,18,61,75,0.448529412,2.866891074,1035,0,856,0,0,601,3268,1089.33333,846,378,347,100,307,58,1133,9,0,49,4388,1.058445536,6.989596105,0.826193393,2.536413716,9.360771142,3.690553746,19,17,0,0,0,
hogsech01,Chief,Hogsett,Chief Hogsett,1929,1944,11,63,87,0.42,5.022913257,330,114,160,37,2,33,3666,1222,1511,829,682,85,501,0,441,60,0,18,5614,1.646481178,11.12847791,0.626022913,3.6898527,3.247954173,0.880239521,0,0,0,0,0,
hollaal01,Al,Holland,Al Holland,1977,1987,10,34,30,0.53125,2.981424149,384,11,216,0,0,78,1938,646,548,241,214,55,232,54,513,5,8,12,2709,1.207430341,7.634674923,0.76625387,3.232198142,7.147058824,2.211206897,0,0,0,0,0,
hollial01,Al,Hollingsworth,Al Hollingsworth,1935,1946,11,70,104,0.402298851,3.989914501,315,185,78,78,7,15,4561,1520.33333,1642,788,674,47,587,0,608,14,7,39,6703,1.466125853,9.720236811,0.278228459,3.474895864,3.599210707,1.035775128,0,0,0,0,0,
holmeda01,Darren,Holmes,Darren Holmes,1990,2003,13,35,33,0.514705882,4.248529412,557,6,212,0,0,59,2040,680,709,348,321,63,256,36,581,15,4,26,2966,1.419117647,9.383823529,0.833823529,3.388235294,7.689705882,2.26953125,4,5,0,0,0,
holtzke01,Ken,Holtzman,Ken Holtzman,1965,1979,15,174,150,0.537037037,3.48721228,451,410,18,127,31,3,8602,2867.33333,2787,1273,1111,249,910,70,1601,49,2,98,12069,1.289351315,8.747849348,0.781562428,2.856312489,5.025226697,1.759340659,0,0,0,0,0,
honeyri01,Rick,Honeycutt,Rick Honeycutt,1977,1997,21,109,143,0.432539683,3.720833333,797,268,118,47,11,38,6480,2160,2183,1034,893,185,657,81,1038,50,23,45,9141,1.314814815,9.095833333,0.770833333,2.7375,4.325,1.579908676,0,0,0,0,0,
hooddo01,Don,Hood,Don Hood,1973,1983,10,34,35,0.492753623,3.787426341,297,72,84,6,1,6,2545,848.33333,840,412,357,57,364,32,374,19,10,40,3651,1.419253444,8.911591391,0.60471513,3.861689603,3.967779976,1.027472527,0,0,0,0,0,
hootobu01,Burt,Hooton,Burt Hooton,1971,1985,15,151,136,0.526132404,3.380090498,480,377,35,86,29,7,7956,2652,2497,1112,996,193,799,58,1491,20,4,62,11025,1.242835596,8.4739819,0.654977376,2.711538462,5.059954751,1.866082603,0,0,0,0,0,
horlejo01,Joe,Horlen,Joe Horlen,1961,1972,12,116,117,0.497854077,3.106393606,361,290,31,59,18,4,6006,2002,1829,783,691,145,554,65,1065,53,1,68,8234,1.19030969,8.222277722,0.651848152,2.490509491,4.787712288,1.922382671,0,0,0,0,0,
houghch01,Charlie,Hough,Charlie Hough,1970,1994,25,216,216,0.5,3.745527888,858,440,240,107,13,61,11404,3801.33333,3283,1807,1582,383,1665,44,2362,174,42,179,16170,1.301648546,7.772799025,0.906787093,3.942037885,5.592248339,1.418618619,0,0,0,0,0,
houttar01,Art,Houtteman,Art Houtteman,1945,1957,12,87,91,0.488764045,4.138263666,325,181,91,78,14,20,4665,1555,1646,810,715,136,516,3,639,40,1,15,6713,1.390353698,9.526688103,0.787138264,2.986495177,3.698392283,1.238372093,0,0,0,0,0,
howelha01,Harry,Howell,Harry Howell,1898,1910,13,131,146,0.472924188,2.737504865,340,282,53,244,20,6,7703,2567.66667,2435,1158,781,27,677,0,986,97,1,53,7244,1.211995325,8.534986358,0.094638452,2.372971566,3.456056078,1.456425406,0,0,0,0,0,
howelja01,Jay,Howell,Jay Howell,1980,1994,15,58,53,0.522522523,3.335043396,568,21,360,2,0,155,2534,844.66667,782,335,313,57,291,38,666,19,8,31,3564,1.270323594,8.332280946,0.607340171,3.100631401,7.096290422,2.288659794,0,0,0,0,0,
howeljp01,J. P.,Howell,J. P. Howell,2005,2015,10,34,28,0.548387097,3.741935484,467,33,97,0,0,22,1674,558,492,254,232,53,248,12,516,29,4,31,2383,1.326164875,7.935483871,0.85483871,4,8.322580645,2.080645161,21,13,5,0,0,
howest01,Steve,Howe,Steve Howe,1980,1996,12,47,41,0.534090909,3.02970297,497,0,257,0,0,91,1818,606,586,239,204,32,139,54,328,18,2,17,2523,1.196369637,8.702970297,0.475247525,2.064356436,4.871287129,2.35971223,0,0,0,0,0,
howrybo01,Bob,Howry,Bob Howry,1998,2010,13,45,52,0.463917526,3.839187457,769,0,295,0,0,66,2363,787.66667,731,366,336,93,253,42,653,29,1,24,3321,1.249259411,8.35251795,1.062632243,2.890816746,7.461278005,2.581027668,30,32,0,0,0,
hoytwa01,Waite,Hoyt,Waite Hoyt,1918,1938,21,237,182,0.565632458,3.588198816,674,423,175,226,26,52,11287,3762.33333,4037,1780,1500,154,1003,0,1206,49,5,39,16123,1.339594225,9.65703908,0.368388412,2.399308942,2.884911848,1.202392822,0,0,0,0,1969,Veterans
hraboal01,Al,Hrabosky,Al Hrabosky,1970,1982,13,64,35,0.646464646,3.103878116,545,1,307,0,0,97,2166,722,619,284,249,50,315,58,548,13,1,36,3056,1.293628809,7.716066482,0.623268698,3.926592798,6.831024931,1.73968254,0,0,0,0,0,
hubbeca01,Carl,Hubbell,Carl Hubbell,1928,1943,16,253,154,0.621621622,2.977996475,535,431,82,260,36,33,10771,3590.33333,3461,1380,1188,227,725,0,1677,53,1,53,14805,1.165908459,8.675796127,0.569027946,1.817380004,4.203787953,2.313103448,0,0,0,0,1947,BBWAA
hudliwi01,Willis,Hudlin,Willis Hudlin,1926,1944,16,158,156,0.503184713,4.411607148,491,328,105,155,11,31,7840,2613.33333,3011,1491,1281,118,846,0,677,44,9,41,11546,1.475892859,10.36951532,0.406377552,2.913520412,2.331505105,0.800236407,0,0,0,0,0,
hudsosi01,Sid,Hudson,Sid Hudson,1940,1954,12,104,152,0.40625,4.275103164,380,279,67,123,11,13,6543,2181,2384,1212,1036,136,835,0,734,48,3,28,9593,1.475928473,9.837689133,0.561210454,3.445667125,3.028885832,0.879041916,0,0,0,0,0,
hudsoti01,Tim,Hudson,Tim Hudson,1999,2015,17,222,133,0.625352113,3.491577821,482,479,0,26,13,0,9380,3126.66667,2957,1319,1213,248,917,84,2080,124,6,84,13005,1.239019188,8.51162046,0.713859274,2.639552236,5.987206817,2.268266085,112,62,18,0,0,
hugheto01,Tom,Hughes,Tom Hughes,1900,1913,13,131,175,0.428104575,3.094175492,399,313,73,227,25,16,7932,2644,2610,1291,909,51,853,0,1368,104,3,83,7072,1.309757943,8.884266263,0.173600605,2.903555219,4.656580938,1.603751465,0,0,0,0,0,
humeto01,Tom,Hume,Tom Hume,1977,1987,11,57,71,0.4453125,3.85359116,543,55,267,5,0,92,3258,1086,1106,521,465,88,384,87,536,24,2,26,4645,1.372007366,9.165745856,0.729281768,3.182320442,4.44198895,1.395833333,0,0,0,0,0,
hunteca01,Catfish,Hunter,Catfish Hunter,1965,1979,15,224,166,0.574358974,3.25628141,500,476,6,181,42,1,10348,3449.33333,2958,1380,1248,374,954,57,2012,49,7,49,14032,1.134132201,7.71801315,0.975840743,2.489176655,5.249710094,2.109014675,0,0,0,0,1987,BBWAA
hurstbr01,Bruce,Hurst,Bruce Hurst,1980,1994,15,145,113,0.562015504,3.916712636,379,359,5,83,23,0,7252,2417.33333,2463,1143,1052,258,740,42,1689,28,19,56,10204,1.325013791,9.170022076,0.960562605,2.755102045,6.288334261,2.282432432,0,0,0,0,0,
hutchfr01,Fred,Hutchinson,Fred Hutchinson,1939,1953,10,95,71,0.572289157,3.725409836,242,169,48,81,13,7,4392,1464,1487,681,606,126,388,0,591,14,2,16,6142,1.280737705,9.141393443,0.774590164,2.385245902,3.633196721,1.523195876,0,0,0,0,0,
isrinja01,Jason,Isringhausen,Jason Isringhausen,1995,2012,16,51,55,0.481132075,3.644062178,724,52,499,3,1,300,3023,1007.66667,901,450,408,85,437,43,830,34,2,53,4322,1.327820042,8.047303976,0.75917962,3.903076401,7.413165705,1.899313501,24,17,0,0,0,
jacksal01,Al,Jackson,Al Jackson,1959,1969,10,67,99,0.403614458,3.977447226,302,184,37,54,14,10,4168,1389.33333,1449,725,614,115,407,42,738,39,5,36,5942,1.335892518,9.386516337,0.744961614,2.636516321,4.780710184,1.813267813,0,0,0,0,0,
jacksda02,Danny,Jackson,Danny Jackson,1983,1997,15,112,131,0.46090535,4.007880341,353,324,11,44,15,1,6218,2072.66667,2110,1061,923,133,816,39,1225,50,12,47,8986,1.411707942,9.162109988,0.577516886,3.543261493,5.319234472,1.50122549,0,0,0,0,0,
jacksed01,Edwin,Jackson,Edwin Jackson,2003,2015,13,88,107,0.451282051,4.581385906,340,262,27,5,3,1,4921,1640.33333,1736,908,835,180,640,33,1267,33,7,88,7140,1.448486083,9.524893334,0.987604148,3.511481413,6.95163586,1.9796875,61,44,8,0,0,
